customer_id,churn_risk_score,contract,tenure_months,monthly_charges,churn
CUST02361,0.4211715576241777,Month-to-month,12,60.55,No
CUST02362,0.46760030030908806,Month-to-month,15,18.0,No
CUST02363,0.48130100071693005,Month-to-month,37,42.06,No
CUST02364,0.6183290363061756,One year,13,100.51,Yes
CUST02365,0.4596222647974375,Month-to-month,9,69.68,Yes
CUST02366,0.41238681747231176,Month-to-month,13,56.94,No
CUST02367,0.4685741732739857,One year,17,92.95,No
CUST02368,0.593292890264649,Month-to-month,4,36.75,Yes
CUST02369,0.24756878755009093,One year,46,59.37,No
CUST02370,0.24908686470593214,One year,22,68.44,No
CUST02371,0.2597324890005977,Two year,20,53.97,Yes
CUST02372,0.5562732175586945,One year,2,67.52,No
CUST02373,0.5407911894332464,Month-to-month,18,60.31,No
CUST02374,0.6248127079863164,One year,2,30.02,Yes
CUST02375,0.6525804390264013,Month-to-month,1,69.54,No
CUST02376,0.41693770198750896,Month-to-month,14,31.79,No
CUST02377,0.44487480417231423,One year,10,69.14,No
CUST02378,0.6339128890162864,Month-to-month,17,99.35,No
CUST02379,0.3727212624809021,One year,1,57.97,No
CUST02380,0.23833212555054814,Two year,11,35.71,No
CUST02381,0.3994039128619923,Two year,3,61.83,No
CUST02382,0.28370214492689994,Two year,72,44.2,No
CUST02383,0.5282734134956448,Month-to-month,16,79.86,No
CUST02384,0.523539155882369,Month-to-month,23,61.3,No
CUST02385,0.30487360798516244,One year,7,107.74,No
CUST02386,0.7092306140477934,Month-to-month,1,94.07,No
CUST02387,0.505523139286293,One year,72,61.17,Yes
CUST02388,0.5626341751965068,One year,6,82.89,Yes
CUST02389,0.5024001553656408,One year,11,55.17,Yes
CUST02390,0.48354331486831725,Month-to-month,20,65.85,No
CUST02391,0.7172927303458017,Month-to-month,0,55.96,Yes
CUST02392,0.6168984387804306,Month-to-month,33,84.16,No
CUST02393,0.6063731332094906,Month-to-month,15,100.82,Yes
CUST02394,0.27075969019719226,Two year,6,84.97,No
CUST02395,0.7803403121864189,Month-to-month,1,88.05,Yes
CUST02396,0.705751742629527,Month-to-month,3,88.08,Yes
CUST02397,0.37076204550384323,Month-to-month,45,78.78,No
CUST02398,0.38732543638480293,One year,23,36.52,Yes
CUST02399,0.40177753030664304,One year,5,107.52,No
CUST02400,0.6754474871533883,Month-to-month,1,110.11,Yes
CUST02401,0.5109304222000582,Month-to-month,23,59.15,No
CUST02402,0.5840156101691154,Month-to-month,16,55.73,Yes
CUST02403,0.5331849104375725,Month-to-month,10,80.31,No
CUST02404,0.30872501834188987,One year,9,78.77,No
CUST02405,0.31048210371174984,One year,4,59.95,No
CUST02406,0.4560688866924304,Month-to-month,22,33.75,Yes
CUST02407,0.3553041867045677,Month-to-month,70,72.64,No
CUST02408,0.44369413880005404,Two year,3,78.79,No
CUST02409,0.5938640074650758,Month-to-month,18,83.15,No
CUST02410,0.4503887659715992,One year,11,73.73,Yes
CUST02411,0.4394195344686186,Month-to-month,11,58.22,No
CUST02412,0.6373135799098621,Month-to-month,5,89.85,No
CUST02413,0.5339080795974571,Month-to-month,34,66.65,Yes
CUST02414,0.46232672174839673,Month-to-month,13,53.38,Yes
CUST02415,0.24279405889199113,Two year,15,60.48,No
CUST02416,0.4306357316052838,Month-to-month,7,21.35,No
CUST02417,0.7136448641614469,Month-to-month,4,60.44,Yes
CUST02418,0.6661374204033891,Month-to-month,1,82.21,No
CUST02419,0.4832865176208987,Month-to-month,25,73.49,Yes
CUST02420,0.7648751634914944,Month-to-month,4,103.02,Yes
CUST02421,0.48943920673715496,Month-to-month,23,58.43,Yes
CUST02422,0.3816470262138767,One year,9,77.18,No
CUST02423,0.3814532823590263,Month-to-month,10,84.82,No
CUST02424,0.5002314139857575,Month-to-month,12,120.0,No
CUST02425,0.35791580531394146,Two year,9,68.62,Yes
CUST02426,0.685006582351185,Month-to-month,2,38.9,No
CUST02427,0.4890549545544657,Two year,7,86.2,Yes
CUST02428,0.48748423197580815,Month-to-month,21,111.64,No
CUST02429,0.27198459009358683,Two year,21,56.94,No
CUST02430,0.3576564978704301,One year,6,86.03,No
CUST02431,0.4571969100654354,Two year,12,95.72,Yes
CUST02432,0.5730621505354241,Two year,4,90.43,No
CUST02433,0.6358097987767625,Month-to-month,4,68.14,Yes
CUST02434,0.5075451747081432,Two year,0,47.54,No
CUST02435,0.35477872031829577,Month-to-month,45,62.97,No
CUST02436,0.6213313351789317,Month-to-month,4,76.47,No
CUST02437,0.7055680307091043,Month-to-month,5,87.71,Yes
CUST02438,0.4781461273022256,Month-to-month,6,73.35,No
CUST02439,0.5187707510366075,Month-to-month,2,55.5,No
CUST02440,0.3401386610555357,One year,20,78.88,No
CUST02441,0.6269105430990445,Month-to-month,1,86.5,No
CUST02442,0.4029181168257888,One year,2,74.49,No
CUST02443,0.261823897189853,Two year,20,44.1,No
CUST02444,0.4615950270158538,Month-to-month,8,60.46,No
CUST02445,0.5214889389914544,Month-to-month,24,88.7,No
CUST02446,0.5569931258108656,Month-to-month,16,30.42,No
CUST02447,0.5157468026468279,Month-to-month,5,18.0,No
CUST02448,0.6620262613273673,Month-to-month,21,102.7,No
CUST02449,0.6689248280814277,Month-to-month,2,77.79,No
CUST02450,0.36452393170054426,Month-to-month,15,80.17,No
CUST02451,0.3886651099553059,Two year,11,38.08,Yes
CUST02452,0.3125397356819567,One year,6,83.44,No
CUST02453,0.4928725914781995,Month-to-month,18,71.88,Yes
CUST02454,0.29379063881456324,One year,41,25.39,No
CUST02455,0.23081315656977894,Month-to-month,72,100.61,No
CUST02456,0.519991524714882,Month-to-month,18,68.97,No
CUST02457,0.4086221249686738,One year,10,55.1,Yes
CUST02458,0.6279446667435166,Month-to-month,5,55.55,Yes
CUST02459,0.5432552947550408,Month-to-month,5,18.0,No
CUST02460,0.22795837967762464,Two year,13,79.83,No
CUST02461,0.26637662763862624,Two year,9,71.55,No
CUST02462,0.2257955808811962,One year,49,60.15,No
CUST02463,0.4985347808780425,One year,9,96.96,No
CUST02464,0.40206056577846105,One year,9,30.4,No
CUST02465,0.44779618174981417,Month-to-month,9,50.08,No
CUST02466,0.512799970591753,Month-to-month,36,43.75,No
CUST02467,0.42581143902518953,Month-to-month,21,58.03,No
CUST02468,0.5461816404563227,Month-to-month,19,66.69,No
CUST02469,0.5006216833755995,Month-to-month,8,75.75,No
CUST02470,0.48078607611135277,Month-to-month,34,56.33,No
CUST02471,0.33886001917174213,Two year,0,43.07,No
CUST02472,0.21236974802070882,Two year,40,107.15,No
CUST02473,0.48431062876033265,One year,14,120.0,No
CUST02474,0.5204433902404559,Month-to-month,10,68.58,No
CUST02475,0.2927125649189533,Two year,13,46.08,No
CUST02476,0.5520724558303652,Month-to-month,22,101.89,No
CUST02477,0.6203872988089127,One year,0,28.83,Yes
CUST02478,0.5623153561354414,Month-to-month,41,56.63,No
CUST02479,0.2805253332227393,One year,11,47.6,No
CUST02480,0.44463349490449106,Month-to-month,8,36.01,No
CUST02481,0.38986918796950315,Two year,2,58.0,No
CUST02482,0.2950509086088453,Two year,11,43.4,No
CUST02483,0.5092926696463685,Month-to-month,13,65.32,No
CUST02484,0.4801683371124069,Month-to-month,10,65.68,Yes
CUST02485,0.20822062369437852,Two year,22,49.47,No
CUST02486,0.585759265077522,Month-to-month,10,55.74,Yes
CUST02487,0.17972922719709084,Two year,65,59.23,No
CUST02488,0.389407284360862,One year,18,85.25,No
CUST02489,0.5098994795444406,Month-to-month,32,61.29,Yes
CUST02490,0.6440480845145526,Month-to-month,2,85.62,Yes
CUST02491,0.5001618178642214,Month-to-month,10,79.65,No
CUST02492,0.3611483499136681,One year,8,79.29,No
CUST02493,0.5571808554230371,Month-to-month,16,99.7,No
CUST02494,0.453984835922404,Month-to-month,39,37.02,No
CUST02495,0.7154614117984173,Month-to-month,1,53.17,Yes
CUST02496,0.5749013112949348,One year,1,109.08,No
CUST02497,0.6043107667667679,Two year,37,58.57,Yes
CUST02498,0.3811609926419361,Two year,4,18.0,No
CUST02499,0.4118321764247455,Month-to-month,22,59.93,No
CUST02500,0.33336379222933926,Two year,15,68.37,No
CUST02501,0.3008651476464887,One year,35,18.0,No
CUST02502,0.4187971138763563,One year,2,98.35,No
CUST02503,0.5737220671459642,Two year,2,47.16,Yes
CUST02504,0.4796494317624465,Month-to-month,16,73.21,No
CUST02505,0.3080508751578037,Month-to-month,58,59.35,No
CUST02506,0.24674978530084973,Two year,10,32.79,No
CUST02507,0.43026647627829995,Month-to-month,7,38.24,No
CUST02508,0.29975900314174697,Two year,18,41.62,No
CUST02509,0.1336941701328106,Two year,53,92.14,No
CUST02510,0.4223106637823741,Month-to-month,36,61.31,No
CUST02511,0.16419310123863165,Two year,72,51.95,No
CUST02512,0.5126160103479368,Month-to-month,0,41.63,No
CUST02513,0.6558785234642633,Month-to-month,2,94.9,No
CUST02514,0.5025387289279063,One year,18,101.61,Yes
CUST02515,0.2731402602492547,Two year,34,94.62,No
CUST02516,0.5722769135356498,Month-to-month,6,77.31,Yes
CUST02517,0.6421802038100394,Month-to-month,5,72.25,Yes
CUST02518,0.3733420782169572,One year,30,34.6,No
CUST02519,0.4185954754782337,One year,1,58.85,No
CUST02520,0.4058053847773903,One year,9,47.9,Yes
CUST02521,0.3852779852408974,Month-to-month,14,19.36,No
CUST02522,0.5494962920553035,Month-to-month,16,91.43,No
CUST02523,0.4591955306549674,Month-to-month,26,47.6,Yes
CUST02524,0.37624063165832555,Two year,8,94.9,No
CUST02525,0.6642367584328441,Month-to-month,18,87.04,No
CUST02526,0.4910601819256564,Month-to-month,17,78.92,Yes
CUST02527,0.3166474312702746,Two year,15,80.32,No
CUST02528,0.49079107242935754,Month-to-month,20,49.62,Yes
CUST02529,0.38142769080472283,Two year,6,111.45,No
CUST02530,0.42502982471435774,One year,1,66.08,No
CUST02531,0.539513329148546,Two year,2,72.55,No
CUST02532,0.5920903968811264,Month-to-month,5,48.77,Yes
CUST02533,0.4123118579602865,Month-to-month,13,41.72,Yes
CUST02534,0.4992220476096599,One year,36,76.93,Yes
CUST02535,0.4731928779901352,Two year,24,70.44,No
CUST02536,0.46048264333191957,One year,31,45.27,No
CUST02537,0.6465832485364021,Month-to-month,8,29.04,Yes
CUST02538,0.29065171373294985,One year,10,33.25,No
CUST02539,0.4330271991553721,One year,10,94.9,No
CUST02540,0.4490337040554555,One year,4,49.67,No
CUST02541,0.4621413868741485,One year,1,56.53,No
CUST02542,0.33197145373237563,Two year,17,101.26,No
CUST02543,0.18283175290059872,One year,72,36.95,No
CUST02544,0.6314127077222639,Month-to-month,3,46.83,Yes
CUST02545,0.6884515597005874,Month-to-month,0,45.78,Yes
CUST02546,0.5489029236821101,Month-to-month,30,105.45,No
CUST02547,0.7321484422205345,Month-to-month,5,114.83,Yes
CUST02548,0.4047789972396298,Month-to-month,35,83.79,No
CUST02549,0.4966968709810922,Month-to-month,24,84.58,No
CUST02550,0.45920937458030636,Month-to-month,58,50.49,No
CUST02551,0.41035899382017993,Month-to-month,10,113.68,No
CUST02552,0.32780489595837137,Two year,21,71.69,Yes
CUST02553,0.46295895899498435,Two year,12,86.33,No
CUST02554,0.42593834035790984,Month-to-month,19,62.36,No
CUST02555,0.2603421387039131,Two year,11,58.3,No
CUST02556,0.7138119382430833,Month-to-month,4,106.58,Yes
CUST02557,0.5896261907723086,Month-to-month,14,78.49,No
CUST02558,0.5976706089681252,Month-to-month,15,101.28,No
CUST02559,0.5907624503626586,Month-to-month,33,71.38,No
CUST02560,0.42349912791530075,One year,26,43.79,Yes
CUST02561,0.23703210561997998,One year,21,50.42,No
CUST02562,0.6854397576603334,Month-to-month,2,67.57,Yes
CUST02563,0.5291337671551676,Month-to-month,25,49.34,No
CUST02564,0.5538604084430677,Month-to-month,13,37.31,No
CUST02565,0.4064239818806594,Month-to-month,44,95.04,No
CUST02566,0.5390515161442998,Month-to-month,50,51.38,Yes
CUST02567,0.6033796025893938,Month-to-month,1,68.45,No
CUST02568,0.2974975252387426,Two year,34,72.4,No
CUST02569,0.2048951489199381,Two year,0,50.3,No
CUST02570,0.48149859271034395,Month-to-month,9,101.27,No
CUST02571,0.3372521843679516,Two year,15,37.07,No
CUST02572,0.6165498979263433,Month-to-month,3,71.54,No
CUST02573,0.4743350033297524,Month-to-month,27,71.15,No
CUST02574,0.7170039725315452,Month-to-month,0,63.64,Yes
CUST02575,0.3374644716779072,One year,3,32.58,No
CUST02576,0.5208824292364134,Two year,17,86.77,Yes
CUST02577,0.25183279396522484,One year,25,83.59,No
CUST02578,0.4193386465215428,Month-to-month,49,48.11,No
CUST02579,0.4134595230672941,One year,24,82.69,Yes
CUST02580,0.3851274359997629,Month-to-month,22,74.37,No
CUST02581,0.19907773972571488,Two year,10,32.98,No
CUST02582,0.6218798393634715,Month-to-month,0,43.65,Yes
CUST02583,0.5975010589644341,Month-to-month,2,93.46,No
CUST02584,0.37631664029833056,One year,15,72.74,Yes
CUST02585,0.43332445523816093,One year,22,50.89,No
CUST02586,0.4270292302242634,Month-to-month,10,43.54,No
CUST02587,0.2487652276719717,One year,26,52.12,No
CUST02588,0.505641243664098,Month-to-month,14,53.89,Yes
CUST02589,0.53239964011447,One year,1,43.85,No
CUST02590,0.40555440271304777,Two year,4,21.46,No
CUST02591,0.256466976766715,Two year,36,93.5,No
CUST02592,0.4827411169963397,One year,25,89.27,No
CUST02593,0.5917348363716765,Month-to-month,45,33.17,No
CUST02594,0.7146603266115978,Month-to-month,2,68.41,Yes
CUST02595,0.2823672423371386,One year,72,42.44,No
CUST02596,0.716748750911055,Month-to-month,4,58.46,Yes
CUST02597,0.49492656204132146,Month-to-month,0,56.38,No
CUST02598,0.4481601960128594,Month-to-month,72,54.3,No
CUST02599,0.6518160277943826,Month-to-month,6,115.07,Yes
CUST02600,0.2754728295343708,One year,22,53.99,No
CUST02601,0.6487970382364778,Month-to-month,3,44.79,No
CUST02602,0.324695621098918,One year,17,45.94,No
CUST02603,0.34003060140218966,Month-to-month,46,91.09,No
CUST02604,0.3414016911789115,Month-to-month,7,23.7,No
CUST02605,0.4677170986984134,Month-to-month,22,45.93,No
CUST02606,0.7917368617860759,Month-to-month,4,101.17,Yes
CUST02607,0.3979293706514049,Month-to-month,19,71.1,No
CUST02608,0.4089662253817989,One year,8,69.8,No
CUST02609,0.6324291250438848,Month-to-month,4,118.3,No
CUST02610,0.2713817424912744,Two year,7,71.16,No
CUST02611,0.7240047483443398,Month-to-month,3,47.3,Yes
CUST02612,0.4835624682810162,Month-to-month,46,57.95,No
CUST02613,0.3737026193234001,One year,10,36.61,No
CUST02614,0.6737092900355013,Month-to-month,5,96.4,Yes
CUST02615,0.5134805482808037,Month-to-month,11,79.36,Yes
CUST02616,0.5403808238556937,Month-to-month,7,93.11,No
CUST02617,0.4736624538796297,Month-to-month,27,95.32,No
CUST02618,0.587426907476146,Two year,70,54.64,Yes
CUST02619,0.4743946905825976,Month-to-month,11,41.38,No
CUST02620,0.3622807108706191,One year,39,63.71,No
CUST02621,0.3819867108806419,Two year,16,43.18,No
CUST02622,0.6826525284989163,Month-to-month,3,69.12,Yes
CUST02623,0.3841526622997883,Two year,23,93.3,No
CUST02624,0.5302495875745421,Month-to-month,14,60.8,No
CUST02625,0.2833793741113037,Two year,21,68.75,No
CUST02626,0.4586505705217228,Month-to-month,44,62.65,No
CUST02627,0.3027091989093679,One year,11,85.07,No
CUST02628,0.4657192687732067,Month-to-month,46,48.31,Yes
CUST02629,0.3577911581795621,Month-to-month,27,18.0,No
CUST02630,0.48838206297639103,One year,13,76.77,No
CUST02631,0.44959964299636984,One year,18,89.7,No
CUST02632,0.39773884798062903,Month-to-month,7,76.16,No
CUST02633,0.21556284527438374,Month-to-month,72,48.99,No
CUST02634,0.4127720350346997,One year,22,36.62,No
CUST02635,0.2518926138999329,One year,0,77.36,No
CUST02636,0.36956442255471006,Two year,7,68.54,Yes
CUST02637,0.28584432917532504,One year,19,61.86,No
CUST02638,0.43537477864859647,Two year,1,110.56,No
CUST02639,0.5366417054389142,One year,0,41.33,Yes
CUST02640,0.5981813210295658,Month-to-month,11,109.38,No
CUST02641,0.4953748916493504,Month-to-month,8,65.79,No
CUST02642,0.23262408582104788,One year,11,19.11,No
CUST02643,0.30147562404337863,One year,6,60.52,No
CUST02644,0.700235103053044,Month-to-month,3,88.99,Yes
CUST02645,0.4777716409827448,Month-to-month,23,55.87,No
CUST02646,0.17401469405200756,Two year,14,28.13,No
CUST02647,0.6069440145422016,Month-to-month,4,60.89,No
CUST02648,0.5452520511979957,Month-to-month,7,43.57,Yes
CUST02649,0.43183095823257056,Month-to-month,17,77.3,No
CUST02650,0.7707818342937953,Month-to-month,1,84.33,Yes
CUST02651,0.560964803917328,Month-to-month,3,38.59,No
CUST02652,0.708243476014264,Month-to-month,1,47.35,Yes
CUST02653,0.4215893000224194,Month-to-month,33,83.92,Yes
CUST02654,0.28683282845260366,One year,27,43.53,No
CUST02655,0.4021773627782191,Month-to-month,27,37.95,Yes
CUST02656,0.2939360417719475,Two year,25,35.53,No
CUST02657,0.22053900365101073,Two year,22,73.8,No
CUST02658,0.47541924726948714,Month-to-month,12,72.73,No
CUST02659,0.4109019249672389,One year,20,47.9,No
CUST02660,0.6629075332108242,Month-to-month,0,65.13,Yes
CUST02661,0.367275689626583,Two year,19,103.18,Yes
CUST02662,0.3966267342045512,Month-to-month,30,40.65,No
CUST02663,0.3299564508572971,One year,13,18.0,No
CUST02664,0.4649550026899959,One year,8,76.38,No
CUST02665,0.5585808677475153,Month-to-month,6,62.24,Yes
CUST02666,0.5239125578980408,Month-to-month,20,47.25,Yes
CUST02667,0.43175337774528294,One year,23,81.3,No
CUST02668,0.5303540017112294,One year,40,85.98,Yes
CUST02669,0.46165271376682027,Month-to-month,8,18.0,No
CUST02670,0.2285845101329576,One year,29,48.69,No
CUST02671,0.5565292398630869,Month-to-month,16,120.0,Yes
CUST02672,0.39300472390648616,One year,42,79.59,No
CUST02673,0.4272318710314369,Month-to-month,15,81.9,No
CUST02674,0.394168475730407,Two year,14,94.32,No
CUST02675,0.5005893193276946,Month-to-month,17,65.43,No
CUST02676,0.3764079363152665,Month-to-month,27,84.92,No
CUST02677,0.22579662674305975,Month-to-month,66,82.95,No
CUST02678,0.7374586365236824,Month-to-month,1,78.48,Yes
CUST02679,0.5557807291067205,Month-to-month,1,56.95,No
CUST02680,0.3607903159601999,Month-to-month,55,69.3,No
CUST02681,0.48003632664104123,Two year,15,50.29,Yes
CUST02682,0.5846582754917407,Month-to-month,19,65.32,No
CUST02683,0.5049308183818312,Month-to-month,13,35.79,No
CUST02684,0.6523480347085956,Month-to-month,1,45.23,Yes
CUST02685,0.5369379868325985,Month-to-month,29,57.94,No
CUST02686,0.6180628879620511,Month-to-month,27,41.41,Yes
CUST02687,0.4763838804315398,Month-to-month,7,52.37,No
CUST02688,0.49280665683571434,Month-to-month,7,60.9,Yes
CUST02689,0.4993554826084063,Month-to-month,36,75.06,No
CUST02690,0.6075411545451339,Month-to-month,1,88.73,Yes
CUST02691,0.49517475555359447,One year,42,53.41,No
CUST02692,0.697875758949808,Month-to-month,5,98.38,Yes
CUST02693,0.5928523035460112,Month-to-month,17,88.47,Yes
CUST02694,0.2629229042828025,Two year,54,77.6,No
CUST02695,0.5103294178637238,Month-to-month,22,68.84,No
CUST02696,0.34747154149894505,One year,10,72.98,No
CUST02697,0.5316434434249063,Month-to-month,23,94.68,No
CUST02698,0.4320586633726616,One year,8,95.59,No
CUST02699,0.4045728634722092,One year,6,98.37,No
CUST02700,0.2387536446171467,Month-to-month,72,66.03,No
CUST02701,0.2542885187605185,Two year,27,78.87,No
CUST02702,0.6157242870662157,Month-to-month,20,98.59,No
CUST02703,0.574517471857978,Month-to-month,8,49.41,No
CUST02704,0.3888358111998983,One year,1,57.04,No
CUST02705,0.49776822893954864,Two year,0,65.4,No
CUST02706,0.509423799949026,Month-to-month,16,87.49,No
CUST02707,0.6907860909608243,Month-to-month,28,87.88,Yes
CUST02708,0.6094023159117183,Month-to-month,15,59.23,Yes
CUST02709,0.5285031042814256,Month-to-month,36,27.28,Yes
CUST02710,0.3615530813652489,One year,0,71.15,No
CUST02711,0.5525582888100129,Month-to-month,9,42.04,Yes
CUST02712,0.6790931018665805,Month-to-month,5,27.75,Yes
CUST02713,0.5319601212920753,Month-to-month,11,33.4,No
CUST02714,0.6483887073141976,Month-to-month,1,73.16,No
CUST02715,0.2825410681073486,Month-to-month,61,99.03,Yes
CUST02716,0.30487909618264686,One year,5,65.97,No
CUST02717,0.3289077539582401,Two year,51,70.28,No
CUST02718,0.5593491642045196,Two year,11,94.57,Yes
CUST02719,0.2823249099422033,Month-to-month,72,26.39,No
CUST02720,0.4738689153782339,Two year,16,78.0,Yes
CUST02721,0.17225278877991745,One year,53,64.71,No
CUST02722,0.4619893767243716,One year,0,79.15,No
CUST02723,0.391394965130347,Month-to-month,27,52.91,No
CUST02724,0.4931229249264919,Month-to-month,46,44.55,No
CUST02725,0.7102913621882978,Month-to-month,3,68.51,Yes
CUST02726,0.7311892883112321,Month-to-month,2,106.23,Yes
CUST02727,0.4244238915890543,Month-to-month,11,86.52,No
CUST02728,0.3034380509780059,Month-to-month,54,52.31,No
CUST02729,0.4283703091334388,Month-to-month,15,31.48,No
CUST02730,0.5051590454972668,One year,14,22.95,Yes
CUST02731,0.7042890351547603,Month-to-month,3,97.9,Yes
CUST02732,0.5873326821877035,Month-to-month,0,41.12,Yes
CUST02733,0.2077394496468851,Two year,33,56.86,No
CUST02734,0.39749448723703146,Two year,1,98.03,No
CUST02735,0.3059301943412021,One year,20,24.65,Yes
CUST02736,0.24824496241918761,Two year,49,102.31,No
CUST02737,0.7157296814416797,Month-to-month,4,58.66,Yes
CUST02738,0.20985946662340177,Two year,21,36.29,No
CUST02739,0.5345868623856229,Month-to-month,1,58.82,No
CUST02740,0.4981853800073349,Month-to-month,18,46.94,No
CUST02741,0.6213824272855912,Month-to-month,3,76.02,No
CUST02742,0.4812078191268007,Month-to-month,26,48.8,Yes
CUST02743,0.5916509666008676,Month-to-month,7,18.0,Yes
CUST02744,0.24741148988602293,One year,12,59.49,No
CUST02745,0.18714138589296617,One year,18,31.09,No
CUST02746,0.537505195333693,One year,3,70.11,Yes
CUST02747,0.5556702139768522,Month-to-month,27,35.32,No
CUST02748,0.3161787572613862,Two year,7,52.8,No
CUST02749,0.3197542245021221,One year,21,69.56,No
CUST02750,0.6327750733616936,Month-to-month,3,59.69,No
CUST02751,0.2569233303346092,One year,23,71.26,No
CUST02752,0.6129140343818501,Month-to-month,2,82.01,No
CUST02753,0.3588306396454003,Month-to-month,11,36.05,No
CUST02754,0.480229724696535,Two year,5,63.39,Yes
CUST02755,0.3505629888879747,Month-to-month,27,18.0,No
CUST02756,0.607316884993,Month-to-month,6,71.18,Yes
CUST02757,0.22655270315702353,Two year,42,57.48,No
CUST02758,0.12719033962867468,One year,44,40.41,No
CUST02759,0.6760347967238641,Month-to-month,4,72.89,Yes
CUST02760,0.53484338372295,Month-to-month,19,94.32,No
CUST02761,0.5057459586347638,Month-to-month,1,53.1,No
CUST02762,0.4194535202118732,One year,9,41.38,No
CUST02763,0.5346546033773641,Month-to-month,24,69.13,Yes
CUST02764,0.5452238326065377,Month-to-month,21,31.61,Yes
CUST02765,0.23913863889627662,Two year,19,48.49,No
CUST02766,0.5762959382727852,Month-to-month,6,95.56,No
CUST02767,0.4151056957201094,Month-to-month,9,66.55,No
CUST02768,0.552011825129813,Month-to-month,2,18.01,No
CUST02769,0.261606779692634,One year,25,20.08,No
CUST02770,0.4419145070363087,Month-to-month,14,69.05,No
CUST02771,0.5392102891425149,Month-to-month,24,86.56,No
CUST02772,0.593626380383017,Two year,5,24.56,Yes
CUST02773,0.5138128180220795,Month-to-month,7,76.24,No
CUST02774,0.5717167268078374,Month-to-month,8,98.26,No
CUST02775,0.7391949620628986,Month-to-month,0,112.2,Yes
CUST02776,0.46107227380641885,Month-to-month,8,73.28,Yes
CUST02777,0.36221304733107895,Month-to-month,32,77.67,No
CUST02778,0.29072096045989954,Month-to-month,45,18.0,No
CUST02779,0.6164029601644302,Month-to-month,14,117.49,No
CUST02780,0.5772271866920762,Month-to-month,12,50.61,Yes
CUST02781,0.6464962266716615,Two year,0,41.66,Yes
CUST02782,0.39217908671583,Two year,42,58.62,Yes
CUST02783,0.4905713426342114,One year,0,102.79,No
CUST02784,0.4800910749877373,Two year,57,120.0,No
CUST02785,0.5059132908812,Month-to-month,13,68.14,Yes
CUST02786,0.4759357604672406,Two year,8,89.95,Yes
CUST02787,0.3503549136593074,Month-to-month,51,66.08,No
CUST02788,0.33866293261471175,Two year,0,39.06,No
CUST02789,0.5118327282641366,Two year,17,101.92,No
CUST02790,0.24745137931673003,One year,15,49.45,No
CUST02791,0.47046441697532726,Two year,4,103.39,No
CUST02792,0.47845083755311313,One year,11,97.46,No
CUST02793,0.5265962378869051,Month-to-month,21,80.35,Yes
CUST02794,0.6214950130277043,Month-to-month,25,110.72,Yes
CUST02795,0.6917750710505254,One year,0,120.0,Yes
CUST02796,0.284330176678444,Month-to-month,55,60.62,No
CUST02797,0.6425036806163527,One year,3,44.78,Yes
CUST02798,0.3954285935797184,Two year,5,18.39,No
CUST02799,0.5056029304214034,Month-to-month,6,120.0,No
CUST02800,0.5618864872208916,One year,0,54.01,Yes
CUST02801,0.42344860108047355,Two year,2,93.38,No
CUST02802,0.28020395258306857,Two year,72,46.47,No
CUST02803,0.49379767928546625,Two year,7,103.46,Yes
CUST02804,0.7219365020066527,Month-to-month,2,47.5,Yes
CUST02805,0.5943647939677745,Two year,2,35.21,Yes
CUST02806,0.2850192996237991,One year,25,59.79,No
CUST02807,0.44620673422986307,Month-to-month,38,51.71,No
CUST02808,0.5540713870720964,Month-to-month,5,79.91,No
CUST02809,0.5121869183539901,One year,0,63.72,No
CUST02810,0.6188610765381712,Month-to-month,5,80.69,Yes
CUST02811,0.6685047600013505,One year,1,57.72,Yes
CUST02812,0.5949936287501586,One year,2,48.37,Yes
CUST02813,0.390726450329822,Month-to-month,11,50.41,No
CUST02814,0.5635877985341208,One year,5,116.12,Yes
CUST02815,0.4309717462952824,One year,14,70.63,Yes
CUST02816,0.45583975649911773,Month-to-month,5,18.0,No
CUST02817,0.32877178970390164,Month-to-month,56,51.99,No
CUST02818,0.6015468508505256,Month-to-month,47,67.42,Yes
CUST02819,0.605516401795006,Month-to-month,16,111.13,No
CUST02820,0.4670030334642433,Two year,8,90.72,Yes
CUST02821,0.4616848598585848,Month-to-month,9,41.96,No
CUST02822,0.41411144852569143,One year,10,120.0,No
CUST02823,0.5041376316456586,Month-to-month,26,64.22,Yes
CUST02824,0.5836562920168538,Month-to-month,12,96.16,Yes
CUST02825,0.4138649280390799,Two year,38,36.12,No
CUST02826,0.2435652474180983,One year,57,18.0,No
CUST02827,0.5289388135163384,Month-to-month,8,29.79,Yes
CUST02828,0.5011034651366886,Month-to-month,16,18.0,Yes
CUST02829,0.5503712953262052,Month-to-month,1,117.8,Yes
CUST02830,0.6392575884149947,Month-to-month,4,70.36,No
CUST02831,0.27610419779264306,One year,10,41.88,No
CUST02832,0.5854762744776334,Month-to-month,4,76.32,No
CUST02833,0.5630299318584758,Month-to-month,41,69.73,Yes
CUST02834,0.6744609239281312,Month-to-month,3,80.52,Yes
CUST02835,0.40748719769383,Two year,12,95.24,Yes
CUST02836,0.2531995712047926,Two year,18,57.75,No
CUST02837,0.5014308518155883,Month-to-month,23,43.0,No
CUST02838,0.4127318086472262,One year,9,85.69,No
CUST02839,0.41531795889842393,Month-to-month,40,85.06,No
CUST02840,0.5008613027850984,Month-to-month,16,67.52,No
CUST02841,0.5721166757844408,One year,11,119.44,Yes
